# k    mu    diag_Cov_Pwnw
0.0864700 0.8951000 31409.1280000
0.0865100 1.0000000 899995.9000000
0.0866300 0.5256000 4547.0455000
0.0867300 0.9450000 23372.0920000
0.0867500 0.6823000 31009.9970000
0.0867500 0.7873000 22603.7170000
0.0868300 0.7341000 10434.7430000
0.0868500 0.3146000 3917.8301000
0.0869100 0.9953000 34367.8230000
0.0871800 0.5745000 8389.6897000
0.0872200 0.8352000 41687.8150000
0.0874000 0.6252000 8315.8949000
0.0874600 0.0000000 4321.9974000
0.0874600 0.1041000 2188.6865000
0.0875800 0.0520000 2275.1769000
0.0875800 0.3639000 4953.0667000
0.0875800 0.8838000 26863.5670000
0.0876500 0.6753000 5329.4846000
0.0877400 0.9643000 11361.7950000
0.0877600 0.9858000 31362.2330000
0.0878300 0.9331000 26168.2040000
0.0878800 0.1555000 2411.5385000
0.0878900 0.4145000 6682.7795000
0.0878900 0.7770000 11096.5100000
0.0879400 0.4660000 4720.4712000
0.0880500 0.7239000 17093.5360000
0.0881300 0.8266000 20177.6000000
0.0882900 0.5157000 16484.8560000
0.0883200 0.8764000 20852.9640000
0.0885600 0.9254000 21338.3050000
0.0886100 0.2055000 3292.8968000
0.0886400 0.9760000 18157.4970000
0.0887300 0.6158000 10456.4970000
0.0887700 0.5642000 12639.3530000
0.0888700 0.7172000 38138.1510000
0.0889400 0.3072000 8772.9224000
0.0889500 0.6655000 16606.8970000
0.0890100 0.2558000 3511.1994000
0.0891700 0.8170000 11067.4970000
0.0894000 0.7639000 11978.9690000
0.0894900 0.4579000 20939.6690000
0.0895200 0.4069000 5314.7051000
0.0895300 0.3560000 7239.4128000
0.0896100 0.5589000 20167.8870000
0.0896500 0.9142000 24824.0000000
0.0897100 0.8628000 20556.3840000
0.0897400 0.6088000 14238.3020000
0.0898400 0.5068000 13092.0250000
0.0898600 0.7094000 24854.1480000
0.0899200 0.6583000 32086.7430000
0.0902600 0.2018000 16272.4610000
0.0903700 0.8061000 20951.2150000
0.0903800 0.6046000 23862.8400000
0.0904300 0.4028000 28185.7310000
0.0904400 0.1007000 7707.7891000
0.0904600 0.5033000 12909.5120000
0.0905200 0.7042000 16904.4000000
0.0905300 0.5532000 10005.7380000
0.0905300 0.7544000 13625.2810000
0.0905300 0.8550000 17745.3740000
0.0905400 0.6538000 19720.4810000
0.0905500 0.2514000 14054.6870000
0.0905500 0.3017000 11914.8460000
0.0905700 0.4525000 20719.8920000
0.0905700 0.9049000 16806.3970000
0.0905800 0.0502700 11672.5130000
0.0906000 0.9548000 19310.7630000
0.0906600 0.3515000 18569.5770000
0.0906800 0.1506000 10452.7590000
0.0910600 1.0000000 650154.3200000
0.0914000 0.9465000 28608.7150000
0.0914600 0.6970000 12999.4850000
0.0914800 0.7964000 12233.9080000
0.0915300 0.9948000 28340.2330000
0.0915500 0.8454000 22988.7280000
0.0916000 0.6462000 12792.4870000
0.0917400 0.5956000 6640.3359000
0.0918300 0.7437000 18321.3790000
0.0918300 0.8925000 24294.3870000
0.0920000 0.4454000 5696.0923000
0.0920200 0.3959000 5031.6865000
0.0920300 0.4947000 8348.6051000
0.0922000 0.5432000 6298.6147000
0.0923500 0.0000000 3645.0353000
0.0924000 0.9855000 35575.7690000
0.0924200 0.2956000 4707.9737000
0.0924300 0.9359000 14344.5740000
0.0925400 0.3444000 3237.8660000
0.0925800 0.8852000 44642.9850000
0.0927600 0.8344000 10356.1410000
0.0927800 0.0490800 2496.7974000
0.0928400 0.0981000 2307.4846000
0.0929000 0.1961000 3015.4814000
0.0929300 0.7839000 17093.9480000
0.0930000 0.6365000 9915.0154000
0.0931400 0.6844000 8408.0250000
0.0932000 0.1466000 1745.8231000
0.0932000 0.2443000 1846.6763000
0.0932900 0.7321000 14494.9640000
0.0933100 0.5856000 11733.7020000
0.0934100 0.9749000 21845.0760000
0.0936400 0.5349000 10798.1890000
0.0936900 0.9233000 21634.1510000
0.0937700 0.8740000 13060.8200000
0.0938200 0.4853000 4248.2045000
0.0938400 0.4367000 7639.3846000
0.0939200 0.8241000 22429.4810000
0.0940100 0.7749000 13411.9330000
0.0941900 0.6767000 16260.0760000
0.0942600 0.7245000 13268.4900000
0.0943000 0.3380000 11298.1820000
0.0943600 0.3860000 5602.0865000
0.0944100 0.9645000 31282.5030000
0.0944500 0.6267000 10663.6660000
0.0945800 0.2888000 20309.8920000
0.0945800 0.8665000 28430.9620000
0.0947100 0.9134000 20722.3790000
0.0947800 0.5764000 11253.3310000
0.0948500 0.7680000 66705.8230000
0.0948700 0.8159000 22883.1380000
0.0949100 0.5277000 24504.4810000
0.0949600 0.2397000 16925.5580000
0.0951800 0.4305000 30215.7170000
0.0952300 0.8128000 31842.5230000
0.0952900 0.6212000 51542.4810000
0.0953700 0.5729000 14515.4640000
0.0953700 0.7639000 17945.1990000
0.0954700 0.3815000 17744.9850000
0.0955100 0.1907000 6403.1276000
0.0956100 1.0000000 1589234.8000000
0.0956500 0.4760000 6542.9513000
0.0956800 0.6662000 6835.4846000
0.0957200 0.9037000 24947.3950000
0.0958000 0.8555000 18107.8460000
0.0958300 0.3326000 3634.2846000
0.0958300 0.7127000 15246.6950000
0.0958900 0.5223000 9292.3077000
0.0959400 0.2848000 3825.2763000
0.0960500 0.6163000 11216.3460000
0.0960600 0.9953000 37456.0490000
0.0962000 0.8046000 19757.3580000
0.0964000 0.8974000 17795.6900000
0.0964900 0.9437000 17136.6660000
0.0965200 0.4246000 5017.1256000
0.0966800 0.7535000 12561.4040000
0.0967500 0.8471000 19854.7630000
0.0968000 0.1411000 4437.0359000
0.0968600 0.5641000 7740.8968000
0.0970300 0.9556000 18244.2670000
0.0970600 0.7036000 11294.0870000
0.0970800 0.9849000 27769.3310000
0.0972600 0.0936400 1242.4897000
0.0973200 0.2339000 2754.4609000
0.0973200 0.6550000 8797.4814000
0.0973500 0.5145000 5251.0769000
0.0973700 0.9352000 37274.8970000
0.0973900 0.0467600 2800.5538000
0.0974200 0.0000000 4325.8359000
0.0974200 0.3739000 6605.5635000
0.0974600 0.7942000 12215.9900000
0.0976100 0.7463000 12951.7940000
0.0977600 0.6054000 7528.5000000
0.0977800 0.8847000 11404.2560000
0.0979900 0.4647000 4148.6436000
0.0980300 0.3252000 2851.9481000
0.0981700 0.9740000 26956.2150000
0.0982500 0.1854000 2535.8404000
0.0982900 0.8339000 14619.8330000
0.0983300 0.8665000 15796.6950000
0.0983400 0.9260000 23503.6920000
0.0984300 0.5551000 10727.4870000
0.0985100 0.6933000 23144.6250000
0.0986900 0.1384000 3185.4231000
0.0987400 0.8761000 32097.7920000
0.0987600 0.2766000 3016.6147000
0.0987700 0.6454000 7297.2814000
0.0987900 0.7835000 15072.8310000
0.0990200 0.3678000 9111.4865000
0.0991100 0.4135000 6018.1949000
0.0991300 0.7349000 21629.6510000
0.0991800 0.5050000 11090.6150000
0.0991800 0.9641000 15370.9230000
0.0993000 0.4585000 16965.6510000
0.0993100 0.8253000 23789.1770000
0.0993600 0.5957000 8256.8179000
0.0994200 0.2290000 9188.9481000
0.0995100 0.9151000 18920.8400000
0.0995300 0.6862000 12727.6150000
0.0997800 0.5476000 14617.4850000
0.0999000 0.7292000 28083.1380000
0.0999600 0.3188000 54850.8210000
0.0999600 0.4099000 35033.0150000
0.0999600 0.7743000 59357.1050000
0.1001000 0.5005000 61296.8300000
0.1001000 0.5915000 43735.0030000
0.1002000 0.7723000 29614.1130000
0.1003000 0.6809000 19758.4300000
0.1005000 0.0905700 5646.4000000
0.1005000 0.6343000 8892.5615000
0.1005000 0.9061000 22147.6920000
0.1006000 0.1810000 15895.3210000
0.1006000 0.2717000 13148.0790000
0.1006000 0.3621000 6778.1019000
0.1006000 0.4525000 12391.4130000
0.1006000 0.5434000 17334.0610000
0.1006000 0.7243000 23840.7460000
0.1006000 0.8143000 18584.1950000
0.1010000 0.4961000 7924.6641000
0.1011000 0.7659000 11990.2250000
0.1011000 0.9453000 12680.9640000
0.1012000 0.5851000 7769.2763000
0.1012000 0.6749000 15956.5030000
0.1012000 0.8552000 13777.5360000
0.1012000 0.9954000 25444.6660000
0.1014000 0.3142000 2961.7378000
0.1015000 0.4038000 4970.1224000
0.1016000 0.9856000 26284.8180000
0.1017000 0.8055000 10961.0360000
0.1018000 0.8943000 12633.6920000
0.1019000 0.2234000 2695.8660000
0.1020000 0.6252000 12289.2300000
0.1020000 0.7144000 14325.0970000
0.1021000 0.8651000 12507.9170000
0.1022000 0.5344000 6976.1378000
0.1023000 0.4453000 4658.1641000
0.1024000 0.0000000 3197.6353000
0.1024000 0.0444700 1698.5538000
0.1024000 0.9339000 16797.2820000
0.1025000 0.7550000 20381.1990000
0.1025000 0.9546000 44132.2920000
0.1026000 0.1332000 1552.0199000
0.1026000 0.8435000 12603.6510000
0.1027000 0.9751000 22631.4870000
0.1028000 0.1771000 1584.0615000
0.1028000 0.3542000 3392.5744000
0.1029000 0.0884700 1847.5071000
0.1029000 0.5754000 7852.9327000
0.1029000 0.6636000 11104.6350000
0.1029000 0.8848000 22188.9430000
0.1031000 0.7945000 16432.2760000
0.1033000 0.2646000 2750.7590000
0.1034000 0.4843000 7063.7538000
0.1034000 0.9244000 23393.6410000
0.1035000 0.7037000 12044.7080000
0.1036000 0.6151000 6093.9071000
0.1037000 0.5270000 8902.3462000
0.1037000 0.7466000 12342.2250000
0.1037000 0.8345000 25364.5410000
0.1039000 0.9637000 12509.4640000
0.1040000 0.3066000 4937.4359000
0.1040000 0.9994000 120248.5600000
0.1041000 0.8748000 12876.1740000
0.1042000 0.3932000 5137.8846000
0.1042000 0.4369000 9165.9224000
0.1043000 0.2184000 7313.4846000
0.1043000 0.6551000 9813.6179000
0.1043000 0.7855000 13251.7380000
0.1045000 0.5662000 13733.4460000
0.1045000 0.9150000 17422.3840000
0.1046000 0.3483000 14187.9770000
0.1046000 0.6965000 18689.2410000
0.1047000 0.6087000 43491.1900000
0.1048000 0.4780000 12623.9490000
0.1048000 0.8258000 22704.7080000
0.1049000 0.7382000 32301.1380000
0.1050000 0.5203000 55899.1790000
0.1053000 0.4325000 21776.4080000
0.1053000 0.5619000 10082.9720000
0.1053000 0.6917000 43598.1790000
0.1054000 0.6047000 10223.5490000
0.1054000 0.7341000 18521.3330000
0.1055000 0.8635000 35758.6770000
0.1056000 0.3019000 5121.3071000
0.1058000 0.9035000 19487.0130000
0.1059000 0.9456000 34025.0670000
0.1060000 0.1718000 3730.6250000
0.1060000 0.6444000 20287.8660000
0.1060000 0.7732000 23830.9170000
0.1061000 0.5148000 5573.4609000
0.1061000 0.8155000 13242.3690000
0.1062000 0.3859000 3858.4045000
0.1062000 0.4718000 5037.2814000
0.1063000 0.3427000 2995.1385000
0.1064000 0.9845000 20114.3330000
0.1065000 0.6840000 10248.1740000
0.1065000 0.8548000 11484.4560000
0.1066000 0.5555000 7076.8660000
0.1067000 0.8963000 16989.5840000
0.1068000 0.2131000 1945.6795000
0.1068000 0.7249000 11025.3580000
0.1070000 0.4256000 3466.9128000
0.1070000 0.9944000 15417.4130000
0.1071000 0.7651000 7409.6917000
0.1071000 0.9357000 10821.1050000
0.1072000 0.2548000 2195.5378000
0.1072000 0.5944000 6690.6949000
0.1073000 0.0848900 1329.0506000
0.1074000 0.0000000 3701.3231000
0.1074000 0.1273000 2307.7429000
0.1074000 0.9753000 33610.5580000
0.1075000 0.0423500 1412.9173000
0.1075000 0.6352000 7507.1994000
0.1075000 0.8260000 31544.4300000
0.1076000 0.8041000 11430.8180000
0.1078000 0.8447000 26139.1740000
0.1078000 0.9535000 11430.2330000
0.1080000 0.6744000 11273.8330000
0.1080000 0.8854000 17089.0200000
0.1081000 0.4632000 6454.3327000
0.1081000 0.5055000 5062.6769000
0.1081000 0.7161000 12460.7890000
0.1083000 0.3364000 5775.0641000
0.1084000 0.1680000 2492.4077000
0.1084000 0.2941000 2676.2949000
0.1084000 0.9241000 18918.4560000
0.1085000 0.9650000 17637.5870000
0.1086000 0.7863000 10457.3280000
0.1086000 0.7969000 16468.1280000
0.1087000 0.3771000 3052.0506000
0.1087000 0.7542000 7506.2045000
0.1088000 0.5861000 3800.9224000
0.1089000 0.5438000 4662.4897000
0.1090000 0.8355000 8679.6865000
0.1091000 0.2087000 4310.2763000
0.1091000 0.8763000 17831.3020000
0.1093000 0.6250000 10110.1020000
0.1093000 0.9993000 135586.1100000
0.1094000 0.4160000 7184.1891000
0.1094000 0.9160000 14624.8310000
0.1095000 0.4575000 8804.9429000
0.1095000 0.4989000 29246.9640000
0.1095000 0.6652000 13001.5120000
0.1096000 0.2492000 8036.2436000
0.1096000 0.7062000 8887.7276000
0.1097000 0.7470000 45052.3580000
0.1100000 0.6621000 59912.2540000
0.1101000 0.3308000 9691.0865000
0.1101000 0.6202000 54824.6100000
0.1102000 0.7023000 25427.0710000
0.1102000 0.7435000 13050.4970000
0.1103000 0.3714000 8287.0538000
0.1103000 0.4540000 9323.0455000
0.1104000 0.8658000 14326.2040000
0.1105000 0.4122000 7738.2538000
0.1105000 0.7831000 24304.0790000
0.1105000 0.8239000 12844.7530000
0.1106000 0.4939000 3613.1051000
0.1106000 0.9053000 14918.9170000
0.1107000 0.5345000 5891.3103000
0.1108000 0.9449000 11674.1640000
0.1108000 0.9858000 16292.3460000
0.1109000 0.5749000 5768.2667000
0.1110000 0.6153000 4264.2949000
0.1112000 0.6553000 6459.3942000
0.1114000 0.6946000 10717.4770000
0.1114000 0.7357000 8892.4590000
0.1115000 0.0408200 1090.0923000
0.1116000 0.0816100 1639.2763000
0.1116000 0.7753000 9184.5635000
0.1117000 0.1223000 1637.8404000
0.1117000 0.1631000 1755.5282000
0.1117000 0.2853000 3116.3077000
0.1117000 0.8151000 12991.7630000
0.1119000 0.8544000 18612.1000000
0.1120000 0.2034000 1472.6949000
0.1120000 0.3251000 2154.3590000
0.1120000 0.8944000 11540.5990000
0.1120000 0.9756000 9253.3718000
0.1121000 0.2436000 2207.0506000
0.1121000 0.9342000 17592.5740000
0.1123000 0.4459000 2487.6513000
0.1123000 0.4865000 5671.3615000
0.1124000 0.3647000 2573.2923000
0.1125000 0.0000000 2891.8436000
0.1126000 0.4044000 3154.1821000
0.1127000 0.5251000 3388.3019000
0.1128000 0.5649000 3569.1737000
0.1129000 0.6856000 7284.9615000
0.1130000 0.7252000 6398.1788000
0.1130000 0.8459000 9235.5769000
0.1130000 0.9265000 9746.4590000
0.1130000 0.9939000 12602.1130000
0.1131000 0.6439000 6208.4513000
0.1131000 0.7647000 6757.5583000
0.1131000 0.8859000 14339.5070000
0.1132000 0.6035000 5422.2814000
0.1132000 0.9657000 17660.6400000
0.1134000 0.8033000 6938.5378000
0.1134000 0.9151000 8880.3173000
0.1139000 0.9994000 118585.1200000
0.1141000 0.1596000 5780.6949000
0.1142000 0.0398800 2803.7635000
0.1142000 0.3189000 12354.9690000
0.1142000 0.3588000 6266.4897000
0.1142000 0.4384000 10517.1120000
0.1142000 0.6378000 7507.7821000
0.1142000 0.6778000 5288.2667000
0.1143000 0.2787000 3096.6917000
0.1143000 0.4780000 3003.1897000
0.1143000 0.7570000 8386.8103000
0.1143000 0.9559000 12930.8810000
0.1144000 0.0796300 4116.5583000
0.1144000 0.2388000 9202.7077000
0.1144000 0.3980000 6628.2814000
0.1144000 0.5174000 8451.7333000
0.1144000 0.5570000 10120.0350000
0.1144000 0.5969000 5160.1276000
0.1144000 0.7164000 15355.7170000
0.1144000 0.7963000 6541.6897000
0.1144000 0.8360000 13243.2400000
0.1144000 0.8755000 9616.8487000
0.1145000 0.1988000 4687.1692000
0.1146000 0.1192000 4727.4558000
0.1151000 0.7118000 27650.3330000
0.1152000 0.6720000 24315.5260000
0.1153000 0.5526000 6329.3308000
0.1155000 0.5913000 12605.8740000
0.1155000 0.6310000 23208.9430000
0.1157000 0.5115000 30821.3280000
0.1157000 0.8263000 9722.9641000
0.1158000 0.3932000 3829.4769000
0.1158000 0.4324000 2923.0455000
0.1158000 0.4720000 9343.2045000
0.1158000 0.9046000 10806.3070000
0.1159000 0.7857000 6439.7686000
0.1160000 0.8635000 13568.3560000
0.1161000 0.3139000 1401.9737000
0.1162000 0.7053000 6426.2147000
0.1162000 0.7442000 3804.0712000
0.1162000 0.9458000 10503.9260000
0.1163000 0.3525000 2667.0538000
0.1164000 0.2738000 2931.6250000
0.1165000 0.6646000 3315.9942000
0.1166000 0.6250000 5108.2045000
0.1167000 0.5463000 7492.4385000
0.1167000 0.5852000 2293.4974000
0.1167000 0.9754000 10092.4460000
0.1167000 0.9858000 5322.9942000
0.1169000 0.8958000 10146.0250000
0.1170000 0.2336000 1269.8814000
0.1170000 0.5060000 3204.1737000
0.1170000 0.9343000 11297.4560000
0.1173000 0.1553000 1425.0506000
0.1173000 0.1940000 1110.3692000
0.1174000 0.7560000 13092.4210000
0.1174000 0.8147000 8020.1436000
0.1174000 0.8536000 6039.8558000
0.1175000 0.7751000 6337.3788000
0.1176000 0.0000000 2276.1224000
0.1176000 0.0387200 991.1275600
0.1176000 0.0774200 870.5839700
0.1176000 0.1162000 877.8230800
0.1176000 0.4647000 2504.9173000
0.1178000 0.4252000 2452.6147000
0.1178000 0.6957000 4529.7538000
0.1178000 0.7343000 7378.3327000
0.1180000 0.9643000 10524.7080000
0.1182000 0.9241000 7533.6385000
0.1183000 0.6156000 4234.1635000
0.1183000 0.6545000 8077.4609000
0.1184000 0.8844000 9468.0410000
0.1184000 0.9994000 159761.2400000
0.1185000 0.3842000 1794.4385000
0.1186000 0.3455000 2937.4128000
0.1186000 0.8368000 12378.6870000
0.1187000 0.2684000 2233.6000000
0.1187000 0.5755000 3536.5744000
0.1187000 0.8057000 8923.5667000
0.1187000 0.9142000 7279.3327000
0.1188000 0.8434000 10260.2510000
0.1189000 0.5363000 2143.0968000
0.1190000 0.3061000 1496.0199000
0.1191000 0.9942000 11748.1950000
0.1192000 0.7256000 4889.4096000
0.1193000 0.4963000 3240.3359000
0.1193000 0.7632000 5110.2250000
0.1194000 0.4196000 6365.7891000
0.1194000 0.4574000 3903.4814000
0.1194000 0.9535000 17180.4040000
0.1195000 0.2287000 3083.4558000
0.1196000 0.6089000 22661.0710000
0.1196000 0.6471000 7811.3615000
0.1196000 0.6855000 7295.3071000
0.1196000 0.8759000 15254.2660000
0.1197000 0.7989000 21644.2760000
0.1199000 0.3799000 17753.8230000
0.1199000 0.5698000 39129.2590000
0.1201000 0.5307000 14574.2150000
0.1202000 0.6818000 56340.6150000
0.1203000 0.3407000 32591.4560000
0.1205000 0.4913000 6891.5256000
0.1205000 0.6424000 8135.3583000
0.1206000 0.1510000 1619.3840000
0.1206000 0.3019000 8601.8455000
0.1206000 0.7549000 8086.8590000
0.1206000 0.7926000 7237.9173000
0.1206000 0.9058000 10082.3970000
0.1207000 0.6038000 3256.8147000
0.1208000 0.7161000 5816.3840000
0.1209000 0.4142000 1653.0128000
0.1209000 0.4521000 4429.1635000
0.1210000 0.8652000 6220.4205000
0.1211000 0.2632000 2191.0712000
0.1212000 0.5635000 3071.1481000
0.1213000 0.5253000 2962.8045000
0.1213000 0.9445000 8523.5635000
0.1214000 0.6750000 4500.3564000
0.1214000 0.8248000 4437.7026000
0.1215000 0.9745000 9908.1949000
0.1217000 0.9355000 8159.2718000
0.1218000 0.6353000 7213.1385000
0.1218000 0.7850000 7482.5378000
0.1219000 0.3736000 2321.7410000
0.1219000 0.4854000 3061.5282000
0.1221000 0.8946000 5509.0538000
0.1222000 0.1117000 927.1634600
0.1222000 0.2235000 1698.8712000
0.1222000 0.5961000 3343.0096000
0.1223000 0.3351000 1616.7077000
0.1223000 0.7448000 5962.5583000
0.1223000 0.9852000 11265.3580000
0.1224000 0.0000000 2485.3071000
0.1224000 0.1861000 794.9641000
0.1225000 0.0371700 1015.1788000
0.1225000 0.8360000 12408.9690000
0.1227000 0.0742500 1133.9481000
0.1227000 0.7050000 3963.2590000
0.1227000 0.8534000 7218.1410000
0.1227000 0.9650000 12307.3530000
0.1228000 0.4450000 1958.6769000
0.1228000 0.5560000 3033.7410000
0.1230000 0.8145000 7809.7923000
0.1230000 0.9256000 7044.7590000
0.1230000 0.9995000 64722.7080000
0.1231000 0.6660000 3466.2814000
0.1232000 0.1479000 2060.5641000
0.1233000 0.2955000 1333.6513000
0.1233000 0.7756000 6105.2814000
0.1234000 0.8765000 8807.7308000
0.1234000 0.8853000 11438.0200000
0.1236000 0.2579000 2205.2282000
0.1236000 0.9946000 19083.0230000
0.1237000 0.5155000 1390.2154000
0.1237000 0.6255000 2754.9840000
0.1237000 0.8463000 9808.5122000
0.1238000 0.4047000 2684.6026000
0.1239000 0.7351000 6204.4718000
0.1240000 0.5873000 3383.8968000
0.1240000 0.9549000 6634.1532000
0.1242000 0.3665000 2842.9231000
0.1242000 0.4766000 3573.2410000
0.1243000 0.5493000 8050.3564000
0.1243000 0.6960000 6924.8487000
0.1244000 0.2196000 17552.7170000
0.1244000 0.3293000 27749.0460000
0.1244000 0.4391000 21775.6380000
0.1244000 0.7687000 19683.4300000
0.1244000 0.8055000 4470.6609000
0.1244000 0.9150000 6851.0199000
0.1245000 0.6581000 5919.1667000
0.1246000 0.1097000 5420.9513000
0.1249000 0.6195000 31746.8180000
0.1249000 0.7288000 24647.7330000
0.1251000 0.4003000 23787.3720000
0.1252000 0.2910000 26202.6050000
0.1252000 0.5819000 24011.9990000
0.1252000 0.6908000 13289.7540000
0.1253000 0.7633000 8500.2814000
0.1254000 0.4720000 4318.4000000
0.1254000 0.8352000 9537.3949000
0.1255000 0.3627000 5819.2308000
0.1257000 0.5433000 3464.7974000
0.1257000 0.6518000 8636.1224000
0.1258000 0.1810000 2653.6660000
0.1258000 0.9046000 4768.4077000
0.1259000 0.7234000 3354.7154000
0.1260000 0.4337000 3053.2923000
0.1261000 0.6137000 3037.6692000
0.1261000 0.6859000 2324.4865000
0.1261000 0.9746000 6293.3788000
0.1262000 0.7938000 5826.0103000
0.1263000 0.3245000 1565.2077000
0.1264000 0.2521000 2089.3532000
0.1264000 0.8648000 5488.4814000
0.1265000 0.5038000 1928.2462000
0.1266000 0.7552000 4737.5795000
0.1267000 0.5752000 2706.8147000
0.1267000 0.9343000 9100.4712000
0.1268000 0.3951000 1725.2250000
0.1269000 0.8251000 6528.1026000
0.1269000 0.8752000 15201.1020000
0.1270000 0.6452000 2329.5378000
0.1272000 0.8948000 10159.3170000
0.1274000 0.0000000 1942.2846000
0.1274000 0.1429000 1670.4615000
0.1274000 0.2145000 788.1538500
0.1274000 0.7150000 7306.3071000
0.1274000 0.7861000 6026.2564000
0.1274000 0.8041000 14067.4200000
0.1274000 0.9452000 7919.6410000
0.1274000 0.9650000 12387.6900000
0.1275000 0.0357200 989.6000000
0.1275000 0.1071000 964.4205100
0.1275000 0.5359000 3746.4487000
0.1275000 0.9995000 75969.3280000
0.1277000 0.0712900 697.6609000
0.1277000 0.2852000 1119.2282000
0.1277000 0.4634000 2160.9846000
0.1278000 0.6057000 2856.5744000
0.1278000 0.9847000 8466.1994000
0.1279000 0.3559000 1707.4045000
0.1279000 0.8545000 4092.7795000
0.1280000 0.9248000 8087.4256000
0.1281000 0.6752000 3453.2590000
0.1281000 0.9950000 12161.4740000
0.1284000 0.1773000 1443.2763000
0.1284000 0.4256000 2632.6096000
0.1284000 0.7444000 6225.9429000
0.1285000 0.8152000 4188.6641000
0.1286000 0.9559000 9212.9686000
0.1287000 0.8844000 7412.4045000
0.1288000 0.2475000 2034.4814000
0.1288000 0.4947000 1980.6865000
0.1288000 0.5656000 2853.3103000
0.1290000 0.7057000 4067.4609000
0.1291000 0.3879000 2218.9128000
0.1292000 0.7754000 3933.1692000
0.1292000 0.8457000 7531.8968000
0.1293000 0.3170000 3703.6897000
0.1293000 0.4576000 6778.9994000
0.1293000 0.5282000 2758.9583000
0.1293000 0.6340000 4265.4974000
0.1293000 0.9156000 7559.5994000
0.1295000 0.5979000 7093.2077000
0.1295000 0.6679000 7305.7635000
0.1296000 0.7380000 4963.5282000
0.1301000 0.1400000 18501.0150000
0.1304000 0.8031000 5897.5897000
0.1305000 0.7329000 12527.6180000
0.1306000 0.4533000 3056.5103000
0.1306000 0.5231000 6353.2692000
0.1306000 0.5927000 4296.1308000
0.1306000 0.6626000 6804.7077000
0.1307000 0.3832000 4057.9590000
0.1307000 0.9054000 7629.6308000
0.1308000 0.7656000 3829.9737000
0.1309000 0.6260000 3900.3327000
0.1309000 0.6955000 6179.4814000
0.1309000 0.8348000 6699.0641000
0.1311000 0.3126000 3946.4000000
0.1314000 0.4851000 2775.2308000
0.1314000 0.5546000 2498.9333000
0.1314000 0.8660000 7474.5513000
0.1314000 0.9357000 4962.4590000
0.1315000 0.4157000 1294.3071000
0.1315000 0.9762000 9069.4353000
0.1316000 0.1730000 1560.7686000
0.1316000 0.2422000 1443.1737000
0.1317000 0.7949000 6800.8487000
0.1319000 0.7249000 3021.6250000
0.1320000 0.3450000 848.2147400
0.1321000 0.9652000 7566.2301000
0.1321000 0.9995000 77400.7180000
0.1322000 0.8749000 4297.7436000
0.1322000 0.8953000 9194.2051000
0.1323000 0.5853000 2958.0506000
0.1323000 0.6537000 3814.2538000
0.1324000 0.2063000 1323.0231000
0.1324000 0.7046000 30858.2970000
0.1324000 0.8256000 6893.2660000
0.1325000 0.0000000 1426.8199000
0.1325000 0.0343600 838.0250000
0.1325000 0.1031000 934.9737200
0.1325000 0.2749000 880.0762800
0.1326000 0.1374000 1344.1308000
0.1327000 0.0686400 1152.7429000
0.1327000 0.5148000 1376.4385000
0.1327000 0.7549000 5921.4846000
0.1328000 0.6857000 2336.4968000
0.1328000 0.9942000 8048.8660000
0.1329000 0.8563000 4600.9994000
0.1330000 0.4450000 1813.1737000
0.1330000 0.9246000 7184.2846000
0.1330000 0.9470000 8926.1532000
0.1332000 0.6151000 2387.4256000
0.1333000 0.3757000 917.6352600
0.1335000 0.7843000 4871.0865000
0.1335000 0.9550000 6507.5994000
0.1336000 0.5453000 4359.0865000
0.1337000 0.3066000 1394.9840000
0.1337000 0.7153000 4968.1737000
0.1337000 0.8856000 4999.4974000
0.1338000 0.2381000 2105.3103000
0.1338000 0.9844000 7899.7846000
0.1340000 0.4757000 2582.2462000
0.1341000 0.6453000 4123.5795000
0.1341000 0.8152000 5758.0923000
0.1343000 0.4068000 2778.2763000
0.1343000 0.5762000 3214.4718000
0.1343000 0.6779000 10891.7720000
0.1343000 0.7460000 6443.8872000
0.1343000 0.8473000 9239.0872000
0.1344000 0.1694000 2403.0641000
0.1345000 0.9140000 7725.0455000
0.1346000 0.3383000 5660.9737000
0.1346000 0.5075000 3809.1737000
0.1346000 0.6087000 11156.2540000
0.1348000 0.4391000 6056.3872000
0.1348000 0.7769000 23357.1020000
0.1351000 0.6401000 15309.8360000
0.1352000 0.3704000 25254.9130000
0.1353000 0.4711000 5742.4712000
0.1353000 0.5722000 11891.5120000
0.1353000 0.8747000 9458.2436000
0.1354000 0.6725000 5370.2147000
0.1355000 0.2017000 3313.2404000
0.1356000 0.3021000 4665.1282000
0.1356000 0.7722000 12223.0640000
0.1357000 0.6038000 6135.1019000
0.1357000 0.8053000 2618.3179000
0.1358000 0.4024000 3081.2404000
0.1358000 0.5030000 3739.6763000
0.1358000 0.7041000 2880.6250000
0.1359000 0.1005000 3107.8359000
0.1360000 0.5355000 1999.7429000
0.1360000 0.9038000 9529.2250000
0.1361000 0.7360000 3829.1795000
0.1362000 0.8354000 8279.4096000
0.1363000 0.6346000 2348.9513000
0.1364000 0.9349000 6054.7635000
0.1365000 0.3337000 1935.9994000
0.1366000 0.4335000 1804.4353000
0.1367000 0.2331000 1101.2590000
0.1367000 0.7661000 3987.2718000
0.1367000 0.9996000 131843.2300000
0.1368000 0.6656000 3666.9173000
