# k    mu    diag_Cov_Pwnw
0.0859100 0.4240000 13795.8870000
0.0859900 0.6354000 56190.6100000
0.0860300 0.4763000 50876.4810000
0.0860500 0.2646000 11640.6260000
0.0862000 0.8451000 55241.6280000
0.0864700 0.8951000 56826.7280000
0.0865100 1.0000000 2771222.5000000
0.0866300 0.5256000 21212.4350000
0.0867300 0.9450000 51790.2330000
0.0867500 0.6823000 85445.9900000
0.0867500 0.7873000 42577.9460000
0.0868300 0.7341000 34316.6440000
0.0868500 0.3146000 14262.8820000
0.0869100 0.9953000 80589.4460000
0.0871800 0.5745000 33227.5120000
0.0872200 0.8352000 140203.9600000
0.0874000 0.6252000 25725.7170000
0.0874600 0.0000000 7861.4712000
0.0874600 0.1041000 7316.1000000
0.0875800 0.0520000 4606.9000000
0.0875800 0.3639000 13610.3690000
0.0875800 0.8838000 124008.5900000
0.0876500 0.6753000 21017.1900000
0.0877400 0.9643000 46076.3460000
0.0877600 0.9858000 103832.6700000
0.0878300 0.9331000 64980.5220000
0.0878800 0.1555000 6776.2506000
0.0878900 0.4145000 27915.6180000
0.0878900 0.7770000 21923.0540000
0.0879400 0.4660000 18504.4490000
0.0880500 0.7239000 41596.6640000
0.0881300 0.8266000 47881.9840000
0.0882900 0.5157000 38735.6900000
0.0883200 0.8764000 38102.7690000
0.0885600 0.9254000 60474.9330000
0.0886100 0.2055000 7695.5122000
0.0886400 0.9760000 71750.7970000
0.0887300 0.6158000 23535.7950000
0.0887700 0.5642000 32363.7850000
0.0888700 0.7172000 64155.1050000
0.0889400 0.3072000 28645.5890000
0.0889500 0.6655000 57529.6250000
0.0890100 0.2558000 15517.1560000
0.0891700 0.8170000 45865.7170000
0.0894000 0.7639000 33394.1380000
0.0894900 0.4579000 31431.9260000
0.0895200 0.4069000 16955.5990000
0.0895300 0.3560000 23027.0870000
0.0896100 0.5589000 44192.4200000
0.0896500 0.9142000 71135.9080000
0.0897100 0.8628000 52336.5740000
0.0897400 0.6088000 68532.2540000
0.0898400 0.5068000 40192.8150000
0.0898600 0.7094000 80224.0710000
0.0899200 0.6583000 72181.7380000
0.0902600 0.2018000 74650.2330000
0.0903700 0.8061000 54092.3430000
0.0903800 0.6046000 70874.7970000
0.0904300 0.4028000 73974.5990000
0.0904400 0.1007000 23551.7170000
0.0904600 0.5033000 18533.2280000
0.0905200 0.7042000 21476.6260000
0.0905300 0.5532000 35365.9900000
0.0905300 0.7544000 29416.4100000
0.0905300 0.8550000 56089.6310000
0.0905400 0.6538000 44858.7630000
0.0905500 0.2514000 30890.7970000
0.0905500 0.3017000 26309.2660000
0.0905700 0.4525000 32468.3070000
0.0905700 0.9049000 71745.3530000
0.0905800 0.0502700 40561.7940000
0.0906000 0.9548000 77685.6660000
0.0906600 0.3515000 48808.8040000
0.0906800 0.1506000 26777.1690000
0.0910600 1.0000000 1945526.0000000
0.0914000 0.9465000 90001.7950000
0.0914600 0.6970000 30728.1480000
0.0914800 0.7964000 21684.0900000
0.0915300 0.9948000 74215.6250000
0.0915500 0.8454000 94671.0870000
0.0916000 0.6462000 26213.8710000
0.0917400 0.5956000 11490.7050000
0.0918300 0.7437000 34025.9220000
0.0918300 0.8925000 33487.1280000
0.0920000 0.4454000 12976.6560000
0.0920200 0.3959000 12241.2720000
0.0920300 0.4947000 17347.3940000
0.0922000 0.5432000 14870.1000000
0.0923500 0.0000000 5103.9429000
0.0924000 0.9855000 90563.8710000
0.0924200 0.2956000 13648.9330000
0.0924300 0.9359000 64713.0540000
0.0925400 0.3444000 10797.1260000
0.0925800 0.8852000 84248.0100000
0.0927600 0.8344000 22981.8810000
0.0927800 0.0490800 5229.2179000
0.0928400 0.0981000 6996.2846000
0.0929000 0.1961000 7496.4199000
0.0929300 0.7839000 24588.2560000
0.0930000 0.6365000 30797.4810000
0.0931400 0.6844000 21431.2790000
0.0932000 0.1466000 6821.1122000
0.0932000 0.2443000 6740.7282000
0.0932900 0.7321000 43288.9850000
0.0933100 0.5856000 29054.4870000
0.0934100 0.9749000 44347.9580000
0.0936400 0.5349000 24805.8330000
0.0936900 0.9233000 34924.9330000
0.0937700 0.8740000 46067.2150000
0.0938200 0.4853000 18522.9480000
0.0938400 0.4367000 21035.9590000
0.0939200 0.8241000 69376.7180000
0.0940100 0.7749000 31554.1440000
0.0941900 0.6767000 24530.0510000
0.0942600 0.7245000 24994.3180000
0.0943000 0.3380000 28466.0920000
0.0943600 0.3860000 15654.8460000
0.0944100 0.9645000 68783.1530000
0.0944500 0.6267000 18457.6380000
0.0945800 0.2888000 70816.6760000
0.0945800 0.8665000 55196.4590000
0.0947100 0.9134000 45545.8920000
0.0947800 0.5764000 20184.5380000
0.0948500 0.7680000 193107.7900000
0.0948700 0.8159000 44091.1740000
0.0949100 0.5277000 52481.8660000
0.0949600 0.2397000 57002.9330000
0.0951800 0.4305000 138459.9400000
0.0952300 0.8128000 75832.1310000
0.0952900 0.6212000 133354.3100000
0.0953700 0.5729000 39464.0790000
0.0953700 0.7639000 41609.6350000
0.0954700 0.3815000 25297.7380000
0.0955100 0.1907000 22211.1180000
0.0956100 1.0000000 840895.0400000
0.0956500 0.4760000 10980.5540000
0.0956800 0.6662000 25004.6950000
0.0957200 0.9037000 65775.1790000
0.0958000 0.8555000 21276.6130000
0.0958300 0.3326000 15686.8620000
0.0958300 0.7127000 36066.6920000
0.0958900 0.5223000 22810.0710000
0.0959400 0.2848000 9146.4718000
0.0960500 0.6163000 30784.4100000
0.0960600 0.9953000 47424.8400000
0.0962000 0.8046000 50544.4210000
0.0964000 0.8974000 30904.3170000
0.0964900 0.9437000 46136.5920000
0.0965200 0.4246000 10707.0100000
0.0966800 0.7535000 35405.5280000
0.0967500 0.8471000 28336.3330000
0.0968000 0.1411000 12811.1530000
0.0968600 0.5641000 30598.5120000
0.0970300 0.9556000 39593.2560000
0.0970600 0.7036000 30585.9220000
0.0970800 0.9849000 45175.2920000
0.0972600 0.0936400 4881.9224000
0.0973200 0.2339000 6923.7026000
0.0973200 0.6550000 21694.6950000
0.0973500 0.5145000 23748.2440000
0.0973700 0.9352000 79882.6030000
0.0973900 0.0467600 8236.3071000
0.0974200 0.0000000 6946.3788000
0.0974200 0.3739000 11614.4610000
0.0974600 0.7942000 28422.9480000
0.0976100 0.7463000 20038.6260000
0.0977600 0.6054000 11967.6100000
0.0977800 0.8847000 27125.3840000
0.0979900 0.4647000 16447.3310000
0.0980300 0.3252000 7463.4712000
0.0981700 0.9740000 43313.0260000
0.0982500 0.1854000 5879.5667000
0.0982900 0.8339000 43060.7280000
0.0983300 0.8665000 70649.3530000
0.0983400 0.9260000 75622.1820000
0.0984300 0.5551000 13536.0900000
0.0985100 0.6933000 45702.8310000
0.0986900 0.1384000 15061.7410000
0.0987400 0.8761000 50465.8230000
0.0987600 0.2766000 7091.5635000
0.0987700 0.6454000 26443.5890000
0.0987900 0.7835000 45574.1510000
0.0990200 0.3678000 13304.5840000
0.0991100 0.4135000 18622.8460000
0.0991300 0.7349000 27510.5510000
0.0991800 0.5050000 11087.4260000
0.0991800 0.9641000 62773.0670000
0.0993000 0.4585000 39024.7460000
0.0993100 0.8253000 38675.5630000
0.0993600 0.5957000 32677.5840000
0.0994200 0.2290000 20867.6510000
0.0995100 0.9151000 38517.1050000
0.0995300 0.6862000 32627.1020000
0.0997800 0.5476000 31759.1380000
0.0999000 0.7292000 61369.9580000
0.0999600 0.3188000 123251.5400000
0.0999600 0.4099000 59307.9070000
0.0999600 0.7743000 166474.9900000
0.1001000 0.5005000 116498.7700000
0.1001000 0.5915000 192316.4600000
0.1002000 0.7723000 76618.4100000
0.1003000 0.6809000 43877.1790000
0.1005000 0.0905700 13063.8440000
0.1005000 0.6343000 15263.1280000
0.1005000 0.9061000 61267.6660000
0.1006000 0.1810000 61432.8040000
0.1006000 0.2717000 27937.4300000
0.1006000 0.3621000 19174.0610000
0.1006000 0.4525000 39971.7720000
0.1006000 0.5434000 56317.3940000
0.1006000 0.7243000 32924.9130000
0.1006000 0.8143000 55483.1480000
0.1010000 0.4961000 9293.0199000
0.1011000 0.7659000 19972.0100000
0.1011000 0.9453000 32577.4040000
0.1012000 0.5851000 19718.2950000
0.1012000 0.6749000 23315.1740000
0.1012000 0.8552000 44354.1790000
0.1012000 0.9954000 18103.4850000
0.1014000 0.3142000 10827.6510000
0.1015000 0.4038000 9123.8744000
0.1016000 0.9856000 50593.7330000
0.1017000 0.8055000 28497.9220000
0.1018000 0.8943000 26752.7890000
0.1019000 0.2234000 10290.1510000
0.1020000 0.6252000 29688.2440000
0.1020000 0.7144000 30885.0510000
0.1021000 0.8651000 24717.2660000
0.1022000 0.5344000 12535.5840000
0.1023000 0.4453000 12424.3360000
0.1024000 0.0000000 8062.4353000
0.1024000 0.0444700 4467.9359000
0.1024000 0.9339000 40128.7630000
0.1025000 0.7550000 20090.7690000
0.1025000 0.9546000 111403.8500000
0.1026000 0.1332000 4650.6865000
0.1026000 0.8435000 21914.8150000
0.1027000 0.9751000 45418.5480000
0.1028000 0.1771000 5742.4513000
0.1028000 0.3542000 9702.5378000
0.1029000 0.0884700 9930.0410000
0.1029000 0.5754000 15748.8690000
0.1029000 0.6636000 16194.5330000
0.1029000 0.8848000 37396.8100000
0.1031000 0.7945000 40232.2970000
0.1033000 0.2646000 5518.3840000
0.1034000 0.4843000 9286.3872000
0.1034000 0.9244000 22229.8660000
0.1035000 0.7037000 14743.3440000
0.1036000 0.6151000 20444.2460000
0.1037000 0.5270000 19005.0670000
0.1037000 0.7466000 18492.4200000
0.1037000 0.8345000 61466.3970000
0.1039000 0.9637000 35589.9590000
0.1040000 0.3066000 7224.8179000
0.1040000 0.9994000 246240.2800000
0.1041000 0.8748000 48037.5070000
0.1042000 0.3932000 11035.9740000
0.1042000 0.4369000 19022.2970000
0.1043000 0.2184000 11526.1640000
0.1043000 0.6551000 14184.8300000
0.1043000 0.7855000 29006.6440000
0.1045000 0.5662000 32483.2760000
0.1045000 0.9150000 22590.5890000
0.1046000 0.3483000 28103.9480000
0.1046000 0.6965000 52312.4000000
0.1047000 0.6087000 107430.4000000
0.1048000 0.4780000 21097.3740000
0.1048000 0.8258000 25255.9220000
0.1049000 0.7382000 123676.9700000
0.1050000 0.5203000 87171.2810000
0.1053000 0.4325000 32921.2250000
0.1053000 0.5619000 29054.8820000
0.1053000 0.6917000 62480.1740000
0.1054000 0.6047000 27202.3560000
0.1054000 0.7341000 31158.5540000
0.1055000 0.8635000 57131.2660000
0.1056000 0.3019000 17082.0510000
0.1058000 0.9035000 48968.5230000
0.1059000 0.9456000 53902.4710000
0.1060000 0.1718000 13290.6770000
0.1060000 0.6444000 33503.7950000
0.1060000 0.7732000 31976.3490000
0.1061000 0.5148000 13854.4810000
0.1061000 0.8155000 22757.2080000
0.1062000 0.3859000 12564.4100000
0.1062000 0.4718000 23359.5670000
0.1063000 0.3427000 9704.4513000
0.1064000 0.9845000 58215.6310000
0.1065000 0.6840000 22375.3940000
0.1065000 0.8548000 12281.6900000
0.1066000 0.5555000 11743.2280000
0.1067000 0.8963000 43580.2810000
0.1068000 0.2131000 7439.2282000
0.1068000 0.7249000 18097.6820000
0.1070000 0.4256000 9930.5891000
0.1070000 0.9944000 22380.5920000
0.1071000 0.7651000 18484.4080000
0.1071000 0.9357000 19147.4610000
0.1072000 0.2548000 3896.2974000
0.1072000 0.5944000 15294.0100000
0.1073000 0.0848900 3374.0506000
0.1074000 0.0000000 5659.0744000
0.1074000 0.1273000 5336.7276000
0.1074000 0.9753000 35322.4870000
0.1075000 0.0423500 4581.0154000
0.1075000 0.6352000 13839.3170000
0.1075000 0.8260000 51978.7280000
0.1076000 0.8041000 29863.6280000
0.1078000 0.8447000 37505.9690000
0.1078000 0.9535000 24542.3790000
0.1080000 0.6744000 15326.2250000
0.1080000 0.8854000 25578.8460000
0.1081000 0.4632000 7419.8199000
0.1081000 0.5055000 12870.9690000
0.1081000 0.7161000 16707.6820000
0.1083000 0.3364000 7086.8615000
0.1084000 0.1680000 6606.9686000
0.1084000 0.2941000 5854.7282000
0.1084000 0.9241000 32179.2410000
0.1085000 0.9650000 26137.4810000
0.1086000 0.7863000 29371.4810000
0.1086000 0.7969000 32872.0100000
0.1087000 0.3771000 6059.1224000
0.1087000 0.7542000 25246.8660000
0.1088000 0.5861000 13776.2030000
0.1089000 0.5438000 10161.9990000
0.1090000 0.8355000 19301.8400000
0.1091000 0.2087000 7218.4301000
0.1091000 0.8763000 30507.8230000
0.1093000 0.6250000 36628.3690000
0.1093000 0.9993000 268061.1700000
0.1094000 0.4160000 11994.3020000
0.1094000 0.9160000 30827.2280000
0.1095000 0.4575000 36498.2850000
0.1095000 0.4989000 51584.3970000
0.1095000 0.6652000 16576.7790000
0.1096000 0.2492000 15533.5330000
0.1096000 0.7062000 16505.4200000
0.1097000 0.7470000 100652.7700000
0.1100000 0.6621000 115107.6400000
0.1101000 0.3308000 17277.4810000
0.1101000 0.6202000 122388.4300000
0.1102000 0.7023000 75684.1640000
0.1102000 0.7435000 28323.1530000
0.1103000 0.3714000 29954.7890000
0.1103000 0.4540000 21961.1530000
0.1104000 0.8658000 12576.9740000
0.1105000 0.4122000 15926.4870000
0.1105000 0.7831000 32730.4590000
0.1105000 0.8239000 38130.1130000
0.1106000 0.4939000 10472.5380000
0.1106000 0.9053000 36720.7970000
0.1107000 0.5345000 13828.1640000
0.1108000 0.9449000 32856.8920000
0.1108000 0.9858000 78426.9990000
0.1109000 0.5749000 9264.8103000
0.1110000 0.6153000 9323.4558000
0.1112000 0.6553000 13316.2510000
0.1114000 0.6946000 29425.0740000
0.1114000 0.7357000 28133.3070000
0.1115000 0.0408200 5944.8917000
0.1116000 0.0816100 6826.4096000
0.1116000 0.7753000 17308.8660000
0.1117000 0.1223000 5019.9872000
0.1117000 0.1631000 6384.2814000
0.1117000 0.2853000 6052.9429000
0.1117000 0.8151000 13942.0200000
0.1119000 0.8544000 29634.5630000
0.1120000 0.2034000 5342.5635000
0.1120000 0.3251000 5868.3276000
0.1120000 0.8944000 31217.3310000
0.1120000 0.9756000 21221.4710000
0.1121000 0.2436000 6082.5891000
0.1121000 0.9342000 37132.7280000
0.1123000 0.4459000 10295.8460000
0.1123000 0.4865000 13261.0870000
0.1124000 0.3647000 8028.8558000
0.1125000 0.0000000 4678.4513000
0.1126000 0.4044000 6341.6282000
0.1127000 0.5251000 9140.2250000
0.1128000 0.5649000 13888.0620000
0.1129000 0.6856000 17565.8440000
0.1130000 0.7252000 15159.7330000
0.1130000 0.8459000 20014.9580000
0.1130000 0.9265000 36208.6400000
0.1130000 0.9939000 17074.4040000
0.1131000 0.6439000 12626.6950000
0.1131000 0.7647000 18884.0710000
0.1131000 0.8859000 36234.9430000
0.1132000 0.6035000 12553.8400000
0.1132000 0.9657000 27570.3840000
0.1134000 0.8033000 18342.4610000
0.1134000 0.9151000 15072.8690000
0.1139000 0.9994000 265573.6100000
0.1141000 0.1596000 13703.0200000
0.1142000 0.0398800 10109.1380000
0.1142000 0.3189000 25041.6510000
0.1142000 0.3588000 18638.1740000
0.1142000 0.4384000 16044.0710000
0.1142000 0.6378000 13075.7410000
0.1142000 0.6778000 21300.6950000
0.1143000 0.2787000 8268.0250000
0.1143000 0.4780000 11695.8710000
0.1143000 0.7570000 26322.8300000
0.1143000 0.9559000 24545.3620000
0.1144000 0.0796300 10651.3940000
0.1144000 0.2388000 15715.0130000
0.1144000 0.3980000 18273.8400000
0.1144000 0.5174000 19280.7690000
0.1144000 0.5570000 21565.2410000
0.1144000 0.5969000 18873.9870000
0.1144000 0.7164000 24283.6250000
0.1144000 0.7963000 21865.3820000
0.1144000 0.8360000 37911.3170000
0.1144000 0.8755000 14751.6510000
0.1145000 0.1988000 19407.9990000
0.1146000 0.1192000 13612.8970000
0.1151000 0.7118000 30729.5120000
0.1152000 0.6720000 51836.9990000
0.1153000 0.5526000 11766.3280000
0.1155000 0.5913000 47359.4850000
0.1155000 0.6310000 67403.5280000
0.1157000 0.5115000 100976.7800000
0.1157000 0.8263000 10508.4460000
0.1158000 0.3932000 8176.2949000
0.1158000 0.4324000 8694.0487000
0.1158000 0.4720000 22808.9690000
0.1158000 0.9046000 19654.5120000
0.1159000 0.7857000 18126.9480000
0.1160000 0.8635000 15056.4620000
0.1161000 0.3139000 4384.7051000
0.1162000 0.7053000 13819.2720000
0.1162000 0.7442000 17841.7630000
0.1162000 0.9458000 23584.3070000
0.1163000 0.3525000 9489.8404000
0.1164000 0.2738000 6709.4045000
0.1165000 0.6646000 9309.3821000
0.1166000 0.6250000 9053.6000000
0.1167000 0.5463000 14591.2760000
0.1167000 0.5852000 13341.2280000
0.1167000 0.9754000 35354.8970000
0.1167000 0.9858000 12133.2820000
0.1169000 0.8958000 16747.7120000
0.1170000 0.2336000 3932.4353000
0.1170000 0.5060000 4083.8333000
0.1170000 0.9343000 15304.1030000
0.1173000 0.1553000 2700.6564000
0.1173000 0.1940000 2954.6147000
0.1174000 0.7560000 54814.1440000
0.1174000 0.8147000 10676.8560000
0.1174000 0.8536000 22771.2150000
0.1175000 0.7751000 12252.4210000
0.1176000 0.0000000 5229.6821000
0.1176000 0.0387200 2706.2045000
0.1176000 0.0774200 2677.7942000
0.1176000 0.1162000 2669.4462000
0.1176000 0.4647000 10752.2250000
0.1178000 0.4252000 10931.3070000
0.1178000 0.6957000 11277.5070000
0.1178000 0.7343000 19830.0410000
0.1180000 0.9643000 17058.5480000
0.1182000 0.9241000 13919.4640000
0.1183000 0.6156000 15880.0510000
0.1183000 0.6545000 14765.4300000
0.1184000 0.8844000 17608.2810000
0.1184000 0.9994000 249806.9200000
0.1185000 0.3842000 5489.0538000
0.1186000 0.3455000 4618.6026000
0.1186000 0.8368000 24881.9590000
0.1187000 0.2684000 4181.0763000
0.1187000 0.5755000 7829.4865000
0.1187000 0.8057000 18083.5330000
0.1187000 0.9142000 18924.7150000
0.1188000 0.8434000 21800.6870000
0.1189000 0.5363000 7696.0250000
0.1190000 0.3061000 7300.7686000
0.1191000 0.9942000 24080.2030000
0.1192000 0.7256000 11508.9940000
0.1193000 0.4963000 6383.4301000
0.1193000 0.7632000 9752.9429000
0.1194000 0.4196000 31841.5380000
0.1194000 0.4574000 9569.5071000
0.1194000 0.9535000 32165.8970000
0.1195000 0.2287000 8931.9583000
0.1196000 0.6089000 34306.2760000
0.1196000 0.6471000 21219.6310000
0.1196000 0.6855000 9990.1224000
0.1196000 0.8759000 35560.2560000
0.1197000 0.7989000 49565.2080000
0.1199000 0.3799000 81616.3330000
0.1199000 0.5698000 96594.1740000
0.1201000 0.5307000 34485.7030000
0.1202000 0.6818000 71859.3070000
0.1203000 0.3407000 55786.3330000
0.1205000 0.4913000 11451.6610000
0.1205000 0.6424000 20443.9460000
0.1206000 0.1510000 9871.5667000
0.1206000 0.3019000 17696.9210000
0.1206000 0.7549000 21477.5790000
0.1206000 0.7926000 17704.6250000
0.1206000 0.9058000 13484.5890000
0.1207000 0.6038000 10103.5380000
0.1208000 0.7161000 6706.6949000
0.1209000 0.4142000 4803.6000000
0.1209000 0.4521000 17723.0510000
0.1210000 0.8652000 16119.4770000
0.1211000 0.2632000 7901.5378000
0.1212000 0.5635000 8460.4814000
0.1213000 0.5253000 10333.5360000
0.1213000 0.9445000 21134.3530000
0.1214000 0.6750000 7773.3333000
0.1214000 0.8248000 15421.8870000
0.1215000 0.9745000 19681.2560000
0.1217000 0.9355000 22362.9640000
0.1218000 0.6353000 10176.6870000
0.1218000 0.7850000 24191.5330000
0.1219000 0.3736000 4666.7686000
0.1219000 0.4854000 5786.0103000
0.1221000 0.8946000 13808.9170000
0.1222000 0.1117000 3408.4487000
0.1222000 0.2235000 3546.4301000
0.1222000 0.5961000 12223.8460000
0.1223000 0.3351000 3112.4301000
0.1223000 0.7448000 15084.3330000
0.1223000 0.9852000 29675.3820000
0.1224000 0.0000000 3485.2660000
0.1224000 0.1861000 3161.0455000
0.1225000 0.0371700 2361.3231000
0.1225000 0.8360000 24254.7560000
0.1227000 0.0742500 2730.9205000
0.1227000 0.7050000 10070.1820000
0.1227000 0.8534000 20065.7430000
0.1227000 0.9650000 20198.7670000
0.1228000 0.4450000 7586.9128000
0.1228000 0.5560000 8008.7378000
0.1230000 0.8145000 22679.8200000
0.1230000 0.9256000 17514.6100000
0.1230000 0.9995000 79589.5490000
0.1231000 0.6660000 10304.5740000
0.1232000 0.1479000 5541.3949000
0.1233000 0.2955000 3615.5769000
0.1233000 0.7756000 12120.7670000
0.1234000 0.8765000 17951.7940000
0.1234000 0.8853000 23314.0460000
0.1236000 0.2579000 4566.3429000
0.1236000 0.9946000 37346.0900000
0.1237000 0.5155000 6862.8199000
0.1237000 0.6255000 3991.9224000
0.1237000 0.8463000 16006.9100000
0.1238000 0.4047000 5971.5667000
0.1239000 0.7351000 12153.1890000
0.1240000 0.5873000 6318.5026000
0.1240000 0.9549000 14512.5640000
0.1242000 0.3665000 7577.4359000
0.1242000 0.4766000 8614.0615000
0.1243000 0.5493000 14732.8620000
0.1243000 0.6960000 14764.0710000
0.1244000 0.2196000 18497.9970000
0.1244000 0.3293000 46513.9080000
0.1244000 0.4391000 30405.2920000
0.1244000 0.7687000 35374.1920000
0.1244000 0.8055000 12473.2040000
0.1244000 0.9150000 22503.2210000
0.1245000 0.6581000 20117.2080000
0.1246000 0.1097000 22586.7630000
0.1249000 0.6195000 68230.1480000
0.1249000 0.7288000 119378.5600000
0.1251000 0.4003000 79122.3690000
0.1252000 0.2910000 75867.5630000
0.1252000 0.5819000 37113.8660000
0.1252000 0.6908000 52518.4870000
0.1253000 0.7633000 23362.8720000
0.1254000 0.4720000 9696.3462000
0.1254000 0.8352000 22045.3440000
0.1255000 0.3627000 14818.0760000
0.1257000 0.5433000 9814.5071000
0.1257000 0.6518000 17593.9380000
0.1258000 0.1810000 5290.1949000
0.1258000 0.9046000 19452.7120000
0.1259000 0.7234000 7474.0103000
0.1260000 0.4337000 7533.9974000
0.1261000 0.6137000 6992.5615000
0.1261000 0.6859000 9896.5840000
0.1261000 0.9746000 21177.2920000
0.1262000 0.7938000 21524.1410000
0.1263000 0.3245000 4914.8308000
0.1264000 0.2521000 4718.2301000
0.1264000 0.8648000 14757.7310000
0.1265000 0.5038000 5349.3942000
0.1266000 0.7552000 14051.0260000
0.1267000 0.5752000 7494.8103000
0.1267000 0.9343000 20680.6950000
0.1268000 0.3951000 9009.4609000
0.1269000 0.8251000 9961.7788000
0.1269000 0.8752000 19227.1530000
0.1270000 0.6452000 5823.1282000
0.1272000 0.8948000 20881.3530000
0.1274000 0.0000000 3626.7154000
0.1274000 0.1429000 3190.9000000
0.1274000 0.2145000 2782.1308000
0.1274000 0.7150000 25571.2210000
0.1274000 0.7861000 16012.6440000
0.1274000 0.8041000 61325.8230000
0.1274000 0.9452000 11773.1380000
0.1274000 0.9650000 25104.2040000
0.1275000 0.0357200 2575.2660000
0.1275000 0.1071000 2792.7692000
0.1275000 0.5359000 8366.9333000
0.1275000 0.9995000 142872.6700000
0.1277000 0.0712900 2269.0641000
0.1277000 0.2852000 3187.7821000
0.1277000 0.4634000 4995.3788000
0.1278000 0.6057000 7036.9333000
0.1278000 0.9847000 11925.7920000
0.1279000 0.3559000 3656.5231000
0.1279000 0.8545000 19602.3050000
0.1280000 0.9248000 18591.9360000
0.1281000 0.6752000 10420.2560000
0.1281000 0.9950000 26942.2250000
0.1284000 0.1773000 3400.1224000
0.1284000 0.4256000 5216.0000000
0.1284000 0.7444000 13294.3590000
0.1285000 0.8152000 11459.6900000
0.1286000 0.9559000 17223.7380000
0.1287000 0.8844000 17066.7460000
0.1288000 0.2475000 3875.8564000
0.1288000 0.4947000 6518.6026000
0.1288000 0.5656000 7642.6865000
0.1290000 0.7057000 8603.5282000
0.1291000 0.3879000 7121.0199000
0.1292000 0.7754000 12410.5220000
0.1292000 0.8457000 17004.2150000
0.1293000 0.3170000 5889.9994000
0.1293000 0.4576000 12906.4040000
0.1293000 0.5282000 9059.7410000
0.1293000 0.6340000 10493.3840000
0.1293000 0.9156000 18788.1790000
0.1295000 0.5979000 12871.6400000
0.1295000 0.6679000 10013.4610000
0.1296000 0.7380000 9636.7686000
0.1301000 0.1400000 48998.9220000
0.1304000 0.8031000 14111.2920000
0.1305000 0.7329000 37952.1130000
0.1306000 0.4533000 8871.3327000
0.1306000 0.5231000 11038.9100000
0.1306000 0.5927000 11276.1630000
0.1306000 0.6626000 17002.9210000
0.1307000 0.3832000 11514.8100000
0.1307000 0.9054000 15560.0460000
0.1308000 0.7656000 8477.8846000
0.1309000 0.6260000 9691.6865000
0.1309000 0.6955000 9711.7686000
0.1309000 0.8348000 9982.0865000
0.1311000 0.3126000 5942.4712000
0.1314000 0.4851000 3323.7686000
0.1314000 0.5546000 7890.5583000
0.1314000 0.8660000 16568.9170000
0.1314000 0.9357000 14727.5630000
0.1315000 0.4157000 3333.9077000
0.1315000 0.9762000 20608.0100000
0.1316000 0.1730000 3310.9231000
0.1316000 0.2422000 4655.6923000
0.1317000 0.7949000 8921.4641000
0.1319000 0.7249000 10233.2510000
0.1320000 0.3450000 3419.1224000
0.1321000 0.9652000 16504.6150000
0.1321000 0.9995000 157778.0800000
0.1322000 0.8749000 10621.0230000
0.1322000 0.8953000 13310.1820000
0.1323000 0.5853000 10502.8180000
0.1323000 0.6537000 5005.6795000
0.1324000 0.2063000 3500.6609000
0.1324000 0.7046000 45123.7630000
0.1324000 0.8256000 18752.2810000
0.1325000 0.0000000 4734.2462000
0.1325000 0.0343600 3147.6179000
0.1325000 0.1031000 2518.0282000
0.1325000 0.2749000 2365.8333000
0.1326000 0.1374000 3274.4385000
0.1327000 0.0686400 3467.8359000
0.1327000 0.5148000 4597.4558000
0.1327000 0.7549000 7740.7154000
0.1328000 0.6857000 6280.9231000
0.1328000 0.9942000 10001.6380000
0.1329000 0.8563000 10420.7970000
0.1330000 0.4450000 3773.0763000
0.1330000 0.9246000 13479.6790000
0.1330000 0.9470000 18927.0760000
0.1332000 0.6151000 5208.6147000
0.1333000 0.3757000 2858.7179000
0.1335000 0.7843000 10880.1000000
0.1335000 0.9550000 15796.2050000
0.1336000 0.5453000 6331.1224000
0.1337000 0.3066000 3670.6353000
0.1337000 0.7153000 9362.4609000
0.1337000 0.8856000 13859.6400000
0.1338000 0.2381000 6480.7462000
0.1338000 0.9844000 11756.9430000
0.1340000 0.4757000 6664.3532000
0.1341000 0.6453000 13231.9080000
0.1341000 0.8152000 11032.0610000
0.1343000 0.4068000 7186.0923000
0.1343000 0.5762000 8532.0282000
0.1343000 0.6779000 25392.9850000
0.1343000 0.7460000 11147.0030000
0.1343000 0.8473000 18589.2280000
0.1344000 0.1694000 7205.8147000
0.1345000 0.9140000 17903.0200000
0.1346000 0.3383000 14768.2560000
0.1346000 0.5075000 12278.3180000
0.1346000 0.6087000 23563.9460000
0.1348000 0.4391000 42774.9430000
0.1348000 0.7769000 43139.2300000
0.1351000 0.6401000 27648.6030000
0.1352000 0.3704000 97537.9870000
0.1353000 0.4711000 10864.4590000
0.1353000 0.5722000 34981.9430000
0.1353000 0.8747000 24354.5580000
0.1354000 0.6725000 13795.7920000
0.1355000 0.2017000 6371.9487000
0.1356000 0.3021000 5193.9481000
0.1356000 0.7722000 24126.0460000
0.1357000 0.6038000 12997.5630000
0.1357000 0.8053000 8963.4256000
0.1358000 0.4024000 7573.1635000
0.1358000 0.5030000 12128.7430000
0.1358000 0.7041000 7188.0795000
0.1359000 0.1005000 9172.8590000
0.1360000 0.5355000 5763.6917000
0.1360000 0.9038000 16510.5740000
0.1361000 0.7360000 9900.9128000
0.1362000 0.8354000 17690.9210000
0.1363000 0.6346000 9926.2301000
0.1364000 0.9349000 6473.5795000
